abril-Sudoeste Rio Grandense-Campanha Meridional-furto,1
julho-Sudoeste Rio Grandense-Campanha Meridional-furto,1
setembro-Sudoeste Rio Grandense-Campanha Meridional-furto,1
dezembro-Sudoeste Rio Grandense-Campanha Meridional-furto,2
janeiro-Noroeste Rio Grandense-Passo Fundo-furto,1
fevereiro-Noroeste Rio Grandense-Passo Fundo-furto,1
abril-Noroeste Rio Grandense-Passo Fundo-furto,1
maio-Noroeste Rio Grandense-Passo Fundo-furto,1
junho-Noroeste Rio Grandense-Passo Fundo-furto,1
julho-Noroeste Rio Grandense-Passo Fundo-furto,2
julho-Noroeste Rio Grandense-Passo Fundo-furto,1
agosto-Noroeste Rio Grandense-Passo Fundo-furto,1
setembro-Noroeste Rio Grandense-Passo Fundo-furto,2
novembro-Noroeste Rio Grandense-Passo Fundo-estelionato,1
novembro-Noroeste Rio Grandense-Passo Fundo-furto,1
dezembro-Noroeste Rio Grandense-Passo Fundo-furto,2
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,15
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,14
marco-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,16
abril-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
abril-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
abril-Centro Ocidental Rio Grandense-Restinga Seca-furto,14
abril-Centro Ocidental Rio Grandense-Restinga Seca-homicidio,1
abril-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-furto,13
junho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
junho-Centro Ocidental Rio Grandense-Restinga Seca-furto,14
julho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
julho-Centro Ocidental Rio Grandense-Restinga Seca-furto,20
agosto-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
agosto-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
agosto-Centro Ocidental Rio Grandense-Restinga Seca-furto,9
setembro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
setembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,16
setembro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
outubro-Centro Ocidental Rio Grandense-Restinga Seca-furto,11
novembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
novembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,9
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,12
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,2
janeiro-Noroeste Rio Grandense-Ijuí-trafico de drogas,1
janeiro-Noroeste Rio Grandense-Ijuí-estelionato,2
janeiro-Noroeste Rio Grandense-Ijuí-furto,1
janeiro-Noroeste Rio Grandense-Ijuí-furto,8
fevereiro-Noroeste Rio Grandense-Ijuí-estelionato,1
fevereiro-Noroeste Rio Grandense-Ijuí-furto,4
marco-Noroeste Rio Grandense-Ijuí-furto,8
abril-Noroeste Rio Grandense-Ijuí-estelionato,1
abril-Noroeste Rio Grandense-Ijuí-furto,5
