janeiro-Sudoeste Rio Grandense-Campanha Meridional-furto,9
fevereiro-Sudoeste Rio Grandense-Campanha Meridional-furto,9
marco-Sudoeste Rio Grandense-Campanha Meridional-furto,4
abril-Sudoeste Rio Grandense-Campanha Meridional-furto,6
maio-Sudoeste Rio Grandense-Campanha Meridional-furto,5
junho-Sudoeste Rio Grandense-Campanha Meridional-furto,5
julho-Sudoeste Rio Grandense-Campanha Meridional-furto,3
julho-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
agosto-Sudoeste Rio Grandense-Campanha Meridional-furto,4
agosto-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
setembro-Sudoeste Rio Grandense-Campanha Meridional-furto,3
outubro-Sudoeste Rio Grandense-Campanha Meridional-estelionato,1
outubro-Sudoeste Rio Grandense-Campanha Meridional-furto,5
novembro-Sudoeste Rio Grandense-Campanha Meridional-furto,11
novembro-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
dezembro-Sudoeste Rio Grandense-Campanha Meridional-posse de drogas,1
dezembro-Sudoeste Rio Grandense-Campanha Meridional-furto,8
janeiro-Noroeste Rio Grandense-Passo Fundo-furto,2
fevereiro-Noroeste Rio Grandense-Passo Fundo-estelionato,1
fevereiro-Noroeste Rio Grandense-Passo Fundo-furto,2
marco-Noroeste Rio Grandense-Passo Fundo-posse de drogas,1
maio-Noroeste Rio Grandense-Passo Fundo-furto,1
maio-Noroeste Rio Grandense-Passo Fundo-furto,4
junho-Noroeste Rio Grandense-Passo Fundo-furto,1
julho-Noroeste Rio Grandense-Passo Fundo-estelionato,1
julho-Noroeste Rio Grandense-Passo Fundo-furto,3
agosto-Noroeste Rio Grandense-Passo Fundo-furto,2
setembro-Noroeste Rio Grandense-Passo Fundo-furto,2
outubro-Noroeste Rio Grandense-Passo Fundo-estelionato,1
outubro-Noroeste Rio Grandense-Passo Fundo-furto,1
outubro-Noroeste Rio Grandense-Passo Fundo-roubo,1
novembro-Noroeste Rio Grandense-Passo Fundo-furto,1
dezembro-Noroeste Rio Grandense-Passo Fundo-furto,3
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,15
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-homicidio,1
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,3
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-extorsao,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,9
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
marco-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,4
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,27
