outubro-Noroeste Rio Grandense-Ijuí-furto,7
novembro-Noroeste Rio Grandense-Ijuí-furto,4
dezembro-Noroeste Rio Grandense-Ijuí-estelionato,1
dezembro-Noroeste Rio Grandense-Ijuí-furto,8
janeiro-Noroeste Rio Grandense-Santa Rosa-trafico de drogas,1
janeiro-Noroeste Rio Grandense-Santa Rosa-estelionato,1
janeiro-Noroeste Rio Grandense-Santa Rosa-furto,4
fevereiro-Noroeste Rio Grandense-Santa Rosa-furto,3
marco-Noroeste Rio Grandense-Santa Rosa-furto,4
abril-Noroeste Rio Grandense-Santa Rosa-furto,9
maio-Noroeste Rio Grandense-Santa Rosa-estelionato,5
maio-Noroeste Rio Grandense-Santa Rosa-furto,5
junho-Noroeste Rio Grandense-Santa Rosa-furto,4
julho-Noroeste Rio Grandense-Santa Rosa-furto,5
agosto-Noroeste Rio Grandense-Santa Rosa-furto,4
agosto-Noroeste Rio Grandense-Santa Rosa-roubo,1
setembro-Noroeste Rio Grandense-Santa Rosa-furto,4
outubro-Noroeste Rio Grandense-Santa Rosa-posse de drogas,1
outubro-Noroeste Rio Grandense-Santa Rosa-estelionato,1
outubro-Noroeste Rio Grandense-Santa Rosa-extorsao,1
outubro-Noroeste Rio Grandense-Santa Rosa-furto,10
novembro-Noroeste Rio Grandense-Santa Rosa-trafico de drogas,1
novembro-Noroeste Rio Grandense-Santa Rosa-furto,12
dezembro-Noroeste Rio Grandense-Santa Rosa-posse de drogas,1
dezembro-Noroeste Rio Grandense-Santa Rosa-furto,8
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,2
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,1
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,4
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-extorsao,1
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-furto,2
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-furto,139
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,1
janeiro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,14
fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,9
fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,3
