janeiro-Sudoeste Rio Grandense-Campanha Meridional-furto,1
janeiro-Sudoeste Rio Grandense-Campanha Meridional-furto,5
janeiro-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
marco-Sudoeste Rio Grandense-Campanha Meridional-furto,4
abril-Sudoeste Rio Grandense-Campanha Meridional-furto,4
maio-Sudoeste Rio Grandense-Campanha Meridional-furto,5
julho-Sudoeste Rio Grandense-Campanha Meridional-furto,4
agosto-Sudoeste Rio Grandense-Campanha Meridional-furto,3
setembro-Sudoeste Rio Grandense-Campanha Meridional-furto,6
outubro-Sudoeste Rio Grandense-Campanha Meridional-furto,4
novembro-Sudoeste Rio Grandense-Campanha Meridional-furto,2
novembro-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
dezembro-Sudoeste Rio Grandense-Campanha Meridional-furto,10
janeiro-Noroeste Rio Grandense-Passo Fundo-furto,3
fevereiro-Noroeste Rio Grandense-Passo Fundo-estelionato,1
fevereiro-Noroeste Rio Grandense-Passo Fundo-furto,1
marco-Noroeste Rio Grandense-Passo Fundo-furto,4
abril-Noroeste Rio Grandense-Passo Fundo-furto,5
junho-Noroeste Rio Grandense-Passo Fundo-furto,2
julho-Noroeste Rio Grandense-Passo Fundo-estelionato,3
julho-Noroeste Rio Grandense-Passo Fundo-furto,3
agosto-Noroeste Rio Grandense-Passo Fundo-furto,2
setembro-Noroeste Rio Grandense-Passo Fundo-furto,6
outubro-Noroeste Rio Grandense-Passo Fundo-furto,7
outubro-Noroeste Rio Grandense-Passo Fundo-roubo,1
novembro-Noroeste Rio Grandense-Passo Fundo-furto,5
dezembro-Noroeste Rio Grandense-Passo Fundo-furto,1
dezembro-Noroeste Rio Grandense-Passo Fundo-furto,5
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,18
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,12
marco-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,12
marco-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
abril-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
abril-Centro Ocidental Rio Grandense-Restinga Seca-furto,12
abril-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-trafico de drogas,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-furto,17
maio-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
junho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
junho-Centro Ocidental Rio Grandense-Restinga Seca-furto,17
julho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
julho-Centro Ocidental Rio Grandense-Restinga Seca-furto,27
agosto-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
