janeiro-Sudoeste Rio Grandense-Campanha Meridional-furto,5
fevereiro-Sudoeste Rio Grandense-Campanha Meridional-furto,7
marco-Sudoeste Rio Grandense-Campanha Meridional-furto,13
abril-Sudoeste Rio Grandense-Campanha Meridional-furto,6
maio-Sudoeste Rio Grandense-Campanha Meridional-furto,4
maio-Sudoeste Rio Grandense-Campanha Meridional-roubo,2
junho-Sudoeste Rio Grandense-Campanha Meridional-furto,6
julho-Sudoeste Rio Grandense-Campanha Meridional-estelionato,1
julho-Sudoeste Rio Grandense-Campanha Meridional-furto,7
julho-Sudoeste Rio Grandense-Campanha Meridional-roubo,1
agosto-Sudoeste Rio Grandense-Campanha Meridional-furto,5
setembro-Sudoeste Rio Grandense-Campanha Meridional-furto,2
outubro-Sudoeste Rio Grandense-Campanha Meridional-posse de drogas,1
outubro-Sudoeste Rio Grandense-Campanha Meridional-furto,1
novembro-Sudoeste Rio Grandense-Campanha Meridional-furto,1
novembro-Sudoeste Rio Grandense-Campanha Meridional-furto,4
dezembro-Sudoeste Rio Grandense-Campanha Meridional-furto,4
janeiro-Noroeste Rio Grandense-Passo Fundo-roubo,1
fevereiro-Noroeste Rio Grandense-Passo Fundo-furto,2
marco-Noroeste Rio Grandense-Passo Fundo-estelionato,1
marco-Noroeste Rio Grandense-Passo Fundo-furto,7
abril-Noroeste Rio Grandense-Passo Fundo-furto,4
maio-Noroeste Rio Grandense-Passo Fundo-furto,2
junho-Noroeste Rio Grandense-Passo Fundo-furto,4
julho-Noroeste Rio Grandense-Passo Fundo-estelionato,1
julho-Noroeste Rio Grandense-Passo Fundo-furto,1
julho-Noroeste Rio Grandense-Passo Fundo-furto,1
agosto-Noroeste Rio Grandense-Passo Fundo-furto,1
agosto-Noroeste Rio Grandense-Passo Fundo-furto,1
setembro-Noroeste Rio Grandense-Passo Fundo-furto,5
outubro-Noroeste Rio Grandense-Passo Fundo-furto,3
novembro-Noroeste Rio Grandense-Passo Fundo-furto,6
dezembro-Noroeste Rio Grandense-Passo Fundo-furto,1
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,18
janeiro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-furto,17
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-homicidio,1
fevereiro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,2
marco-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
marco-Centro Ocidental Rio Grandense-Restinga Seca-extorsao,1
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
marco-Centro Ocidental Rio Grandense-Restinga Seca-furto,23
marco-Centro Ocidental Rio Grandense-Restinga Seca-roubo,3
abril-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
abril-Centro Ocidental Rio Grandense-Restinga Seca-furto,29
abril-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
maio-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
maio-Centro Ocidental Rio Grandense-Restinga Seca-furto,19
junho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,5
junho-Centro Ocidental Rio Grandense-Restinga Seca-furto,25
julho-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
julho-Centro Ocidental Rio Grandense-Restinga Seca-furto,34
julho-Centro Ocidental Rio Grandense-Restinga Seca-homicidio,1
julho-Centro Ocidental Rio Grandense-Restinga Seca-roubo,3
agosto-Centro Ocidental Rio Grandense-Restinga Seca-furto,14
setembro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
setembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,1
setembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,16
outubro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,3
outubro-Centro Ocidental Rio Grandense-Restinga Seca-furto,3
outubro-Centro Ocidental Rio Grandense-Restinga Seca-furto,12
outubro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,2
novembro-Centro Ocidental Rio Grandense-Restinga Seca-posse de drogas,1
novembro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,1
novembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,19
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-estelionato,2
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-furto,10
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-homicidio,1
dezembro-Centro Ocidental Rio Grandense-Restinga Seca-roubo,1
janeiro-Noroeste Rio Grandense-Ijuí-furto,4
fevereiro-Noroeste Rio Grandense-Ijuí-estelionato,2
fevereiro-Noroeste Rio Grandense-Ijuí-furto,3
fevereiro-Noroeste Rio Grandense-Ijuí-furto,10
marco-Noroeste Rio Grandense-Ijuí-estelionato,1
marco-Noroeste Rio Grandense-Ijuí-furto,5
abril-Noroeste Rio Grandense-Ijuí-furto,2
maio-Noroeste Rio Grandense-Ijuí-furto,6
junho-Noroeste Rio Grandense-Ijuí-furto,3
junho-Noroeste Rio Grandense-Ijuí-furto,11
julho-Noroeste Rio Grandense-Ijuí-estelionato,1
julho-Noroeste Rio Grandense-Ijuí-furto,1
julho-Noroeste Rio Grandense-Ijuí-furto,1
